index,source,latitude,longitude,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,review_scores_rating,Entire home/apt,Hotel room,Private room,Shared room
14585,city scrape,40.4254676,-3.7037674,7,3.0,5.0,0.7363013698630136,1,1125,5.0,1.0,0.0,0.0,0.0
14586,city scrape,40.38876948593572,-3.650232550288313,1,1.0,1.0,0.06164383561643835,1,365,5.0,0.0,0.0,1.0,0.0
14587,city scrape,40.39516411101832,-3.6691799652760735,3,1.0,2.0,0.17123287671232876,2,33,5.0,0.0,0.0,1.0,0.0
14588,city scrape,40.40909684196891,-3.701276078368021,4,2.0,2.0,0.48630136986301364,1,365,5.0,1.0,0.0,0.0,0.0
14589,city scrape,40.35140105178036,-3.6831921593546415,2,1.0,1.0,0.11986301369863012,1,365,5.0,0.0,0.0,1.0,0.0
14590,city scrape,40.43061920157164,-3.677018710892996,6,2.0,3.0,0.5308219178082192,3,1125,5.0,1.0,0.0,0.0,0.0
14591,city scrape,40.42212012963306,-3.701756406788326,4,1.0,2.0,0.45890410958904104,1,365,5.0,1.0,0.0,0.0,0.0
14592,city scrape,40.42240213920033,-3.700554243346753,6,3.0,4.0,0.589041095890411,1,365,4.14,1.0,0.0,0.0,0.0
14593,city scrape,40.42241449902937,-3.6888691815626538,2,2.0,2.0,0.44863013698630133,4,300,5.0,1.0,0.0,0.0,0.0
14594,city scrape,40.425942448318594,-3.652092186008977,2,1.0,1.0,0.05821917808219178,2,60,3.78,0.0,0.0,1.0,0.0
14595,city scrape,40.47137969248562,-3.5902730619018475,2,1.0,1.0,0.11986301369863012,1,365,5.0,0.0,0.0,1.0,0.0
14596,city scrape,40.4234113,-3.700145199999999,4,1.0,2.0,0.226027397260274,1,365,4.5,1.0,0.0,0.0,0.0
14597,city scrape,40.42654,-3.70226,4,1.0,2.0,0.2328767123287671,1,365,4.57,1.0,0.0,0.0,0.0
14598,city scrape,40.43093,-3.69989,4,2.0,2.0,0.3835616438356164,2,365,5.0,1.0,0.0,0.0,0.0
14599,city scrape,40.48939416930586,-3.650182955846976,1,1.0,1.0,0.1232876712328767,1,4,5.0,0.0,0.0,1.0,0.0
14600,city scrape,40.41073590457948,-3.7073517373783433,6,2.0,4.0,0.5684931506849314,2,365,4.67,1.0,0.0,0.0,0.0
14601,city scrape,40.396825894245445,-3.65984603142066,1,1.0,1.0,0.0547945205479452,1,365,4.67,0.0,0.0,1.0,0.0
14602,city scrape,40.42455249902847,-3.708470093997263,4,2.0,2.0,0.48630136986301364,2,1125,4.67,1.0,0.0,0.0,0.0
14603,city scrape,40.418196017301696,-3.671877750409233,2,1.0,3.0,0.1404109589041096,2,4,5.0,0.0,0.0,1.0,0.0
14604,city scrape,40.4726818,-3.6897957,2,1.0,1.0,0.386986301369863,1,365,5.0,1.0,0.0,0.0,0.0
14605,previous scrape,40.41078017996861,-3.7009366013316938,2,1.0,1.0,0.1952054794520548,2,15,5.0,0.0,0.0,1.0,0.0
14606,city scrape,40.4128599,-3.7192906,2,1.0,1.0,0.24315068493150682,2,28,4.75,1.0,0.0,0.0,0.0
14607,city scrape,40.41574695196572,-3.711592461376949,4,2.0,2.0,0.48630136986301364,2,90,5.0,1.0,0.0,0.0,0.0
14608,city scrape,40.413428028824185,-3.704287664790568,3,1.0,1.0,0.25,3,180,5.0,1.0,0.0,0.0,0.0
14609,city scrape,40.40917803561921,-3.710833424553388,2,1.0,1.0,0.2191780821917808,1,365,4.2,1.0,0.0,0.0,0.0
14610,city scrape,40.4109069589637,-3.6984137024480206,1,1.0,1.0,0.05821917808219178,2,65,3.0,0.0,0.0,1.0,0.0
14611,city scrape,40.40860199999999,-3.7063491,3,1.0,1.0,0.297945205479452,3,1125,5.0,1.0,0.0,0.0,0.0
14612,city scrape,40.428191421243085,-3.706967480405497,2,1.0,1.0,0.08561643835616438,2,365,4.45,0.0,0.0,1.0,0.0
14613,city scrape,40.42664284256988,-3.708946166217953,2,1.0,1.0,0.08904109589041095,2,365,4.4,0.0,0.0,1.0,0.0
14614,city scrape,40.42768933810615,-3.7071720626865377,2,1.0,1.0,0.09246575342465753,2,365,4.89,0.0,0.0,1.0,0.0
14615,city scrape,40.40222265762648,-3.6904456932157137,2,1.0,1.0,0.2705479452054794,7,365,5.0,1.0,0.0,0.0,0.0
14616,city scrape,40.43849939923457,-3.627383994429257,4,1.0,2.0,0.273972602739726,1,365,4.33,1.0,0.0,0.0,0.0
14617,city scrape,40.39624084669757,-3.6971568753547537,1,1.0,1.0,0.17465753424657532,1,8,5.0,0.0,0.0,1.0,0.0
14618,city scrape,40.42340840380252,-3.698862640245184,6,3.0,4.0,0.2534246575342466,2,365,3.67,1.0,0.0,0.0,0.0
14619,city scrape,40.4094126,-3.7115033,4,1.0,1.0,0.16095890410958902,2,365,5.0,1.0,0.0,0.0,0.0
14620,city scrape,40.42115231219496,-3.702863641083241,2,1.0,1.0,0.0993150684931507,1,1125,5.0,0.0,0.0,1.0,0.0
14621,city scrape,40.42791061005616,-3.65819413214922,5,2.0,3.0,0.7123287671232876,1,365,1.0,1.0,0.0,0.0,0.0
14622,city scrape,40.39943831085698,-3.640606354381892,1,1.0,1.0,0.07191780821917808,1,15,5.0,0.0,0.0,1.0,0.0
14623,city scrape,40.4039590679382,-3.693228815339645,4,2.0,3.0,0.2226027397260274,3,365,4.0,1.0,0.0,0.0,0.0
14624,city scrape,40.47424322245234,-3.628901930516044,4,1.0,2.0,0.2773972602739726,1,1125,5.0,1.0,0.0,0.0,0.0
14625,city scrape,40.42756842196629,-3.707029392484402,4,1.0,3.0,0.09246575342465753,2,365,4.57,0.0,0.0,1.0,0.0
14626,city scrape,40.43391362843746,-3.642787188291549,4,2.0,2.0,0.547945205479452,2,365,4.0,1.0,0.0,0.0,0.0
14627,previous scrape,40.40635896303903,-3.713437440199827,4,2.0,3.0,0.3835616438356164,2,365,5.0,1.0,0.0,0.0,0.0
14628,city scrape,40.47805779999999,-3.6618865,1,1.0,1.0,0.07876712328767123,1,365,4.8,0.0,0.0,1.0,0.0
14629,city scrape,40.41505,-3.70431,4,1.0,1.0,0.2328767123287671,3,30,4.5,1.0,0.0,0.0,0.0
14630,city scrape,40.43889202556114,-3.69584871126876,2,1.0,1.0,0.19863013698630136,3,15,4.67,1.0,0.0,0.0,0.0
14631,previous scrape,40.33915303496095,-3.687437292144488,2,2.0,2.0,0.06164383561643835,1,365,4.2,0.0,0.0,1.0,0.0
14632,city scrape,40.45862,-3.66047,4,2.0,2.0,0.4006849315068493,30,95,5.0,1.0,0.0,0.0,0.0
14633,city scrape,40.4053416,-3.735035,2,1.0,1.0,0.1404109589041096,1,14,5.0,0.0,0.0,1.0,0.0
14634,city scrape,40.427434434283526,-3.674861167977363,2,1.0,3.0,0.2226027397260274,6,30,4.5,1.0,0.0,0.0,0.0
14635,city scrape,40.42775520111142,-3.6336981162552737,2,1.0,2.0,0.09246575342465753,1,365,5.0,0.0,0.0,1.0,0.0
14636,city scrape,40.40992175475565,-3.711990998918929,9,4.0,5.0,0.6301369863013698,1,1125,4.67,1.0,0.0,0.0,0.0
14637,city scrape,40.39192337221363,-3.670076574825521,1,1.0,1.0,0.10273972602739725,1,1125,5.0,0.0,0.0,1.0,0.0
14638,city scrape,40.4225757,-3.696813999999999,5,3.0,3.0,0.7773972602739726,2,365,5.0,1.0,0.0,0.0,0.0
14639,city scrape,40.4109408,-3.7036743,3,1.0,1.0,0.21232876712328766,23,365,5.0,1.0,0.0,0.0,0.0
14640,city scrape,40.42797074844179,-3.664535558474935,3,2.0,2.0,0.2773972602739726,2,365,4.4,1.0,0.0,0.0,0.0
14641,city scrape,40.42574841864088,-3.62999058469581,2,1.0,2.0,0.0821917808219178,1,365,4.82,0.0,0.0,1.0,0.0
14642,city scrape,40.43821718022174,-3.6750586268090766,4,1.0,2.0,0.21232876712328766,2,38,4.5,1.0,0.0,0.0,0.0
14643,city scrape,40.416478991878805,-3.6741931459315103,4,1.0,2.0,0.43150684931506844,1,365,4.83,1.0,0.0,0.0,0.0
14644,city scrape,40.39142548941596,-3.662791103124618,1,1.0,1.0,0.0410958904109589,1,120,5.0,0.0,0.0,1.0,0.0
14645,city scrape,40.41995918974772,-3.675463497368728,5,2.0,3.0,0.3698630136986301,2,365,4.4,1.0,0.0,0.0,0.0
14646,city scrape,40.45871616456101,-3.700133910237109,4,1.0,2.0,0.2363013698630137,2,365,5.0,1.0,0.0,0.0,0.0
14647,city scrape,40.39561607040714,-3.663145692680768,4,2.0,3.0,0.2773972602739726,3,15,4.75,1.0,0.0,0.0,0.0
14648,city scrape,40.408760216775605,-3.70716641981994,4,1.0,2.0,0.23972602739726023,1,365,4.0,1.0,0.0,0.0,0.0
14649,city scrape,40.3951327,-3.7348352,2,1.0,1.0,0.17123287671232876,3,90,5.0,0.0,0.0,1.0,0.0
14650,city scrape,40.4469951,-3.6163297,4,2.0,2.0,0.2636986301369863,1,1125,5.0,1.0,0.0,0.0,0.0
14651,city scrape,40.4205221,-3.716922099999999,3,1.0,1.0,0.2191780821917808,2,365,5.0,1.0,0.0,0.0,0.0
14652,city scrape,40.41114194175538,-3.7035751338684086,2,1.0,1.0,0.226027397260274,2,1125,4.6,0.0,0.0,1.0,0.0
14653,city scrape,40.40808856414567,-3.7129066144524048,5,2.0,3.0,0.37671232876712324,1,1125,5.0,1.0,0.0,0.0,0.0
14654,city scrape,40.41092781212178,-3.712824842452912,5,2.0,3.0,0.4006849315068493,1,1125,4.6,1.0,0.0,0.0,0.0
14655,previous scrape,40.39398059651931,-3.759501334135524,2,1.0,1.0,0.017123287671232876,1,1,5.0,0.0,0.0,1.0,0.0
14656,city scrape,40.39416749999999,-3.7391165,2,1.0,1.0,0.19863013698630136,1,365,4.5,0.0,0.0,1.0,0.0
14657,city scrape,40.42286932018813,-3.6250279912774817,4,2.0,2.0,0.26712328767123283,3,365,4.0,1.0,0.0,0.0,0.0
14658,city scrape,40.49255261896149,-3.693521329840935,6,3.0,4.0,0.22945205479452052,2,180,5.0,1.0,0.0,0.0,0.0
14659,city scrape,40.40826938161696,-3.7050774256522585,4,2.0,3.0,0.3424657534246575,4,365,5.0,1.0,0.0,0.0,0.0
14660,city scrape,40.41091300360955,-3.707521452629957,8,4.0,4.0,0.44863013698630133,1,1125,5.0,1.0,0.0,0.0,0.0
14661,city scrape,40.40809,-3.70324,2,1.0,1.0,0.1267123287671233,3,21,5.0,0.0,0.0,1.0,0.0
14662,city scrape,40.41192558858842,-3.706980316721312,3,1.0,2.0,0.2191780821917808,3,14,4.4,1.0,0.0,0.0,0.0
14663,city scrape,40.43832790861464,-3.6746886884600185,4,1.0,2.0,0.2363013698630137,2,28,4.63,1.0,0.0,0.0,0.0
14664,city scrape,40.4236385,-3.7042295,1,1.0,1.0,0.05821917808219178,2,5,5.0,0.0,0.0,1.0,0.0
14665,city scrape,40.41080659571181,-3.696074448205597,2,1.0,1.0,0.18835616438356162,90,365,4.0,1.0,0.0,0.0,0.0
14666,city scrape,40.4062122693768,-3.6956934223016726,5,2.0,3.0,0.40753424657534243,1,365,4.89,1.0,0.0,0.0,0.0
14667,city scrape,40.43414237680646,-3.703760487448291,2,1.0,1.0,0.3664383561643835,28,365,5.0,1.0,0.0,0.0,0.0
14668,city scrape,40.43396441642594,-3.7026067947446193,2,1.0,1.0,0.386986301369863,28,365,5.0,1.0,0.0,0.0,0.0
14669,city scrape,40.4183485474097,-3.6987983842924352,6,2.0,3.0,0.4726027397260274,1,1125,4.0,1.0,0.0,0.0,0.0
14670,city scrape,40.39416749999999,-3.7391165,3,1.0,3.0,0.3424657534246575,1,365,5.0,0.0,0.0,1.0,0.0
14671,city scrape,40.423199705870914,-3.68905328622683,6,1.0,5.0,0.3835616438356164,3,29,4.0,1.0,0.0,0.0,0.0
14672,city scrape,40.38092,-3.77425,6,3.0,3.0,0.2054794520547945,1,1125,4.8,1.0,0.0,0.0,0.0
14673,city scrape,40.4089924,-3.7097371,4,1.0,4.0,0.3424657534246575,2,14,4.5,1.0,0.0,0.0,0.0
14674,city scrape,40.41037614234726,-3.705438772806129,6,1.0,2.0,0.3835616438356164,2,365,5.0,1.0,0.0,0.0,0.0
14675,city scrape,40.42923932963578,-3.647300993065549,4,1.0,2.0,0.2226027397260274,2,365,5.0,1.0,0.0,0.0,0.0
14676,city scrape,40.4437708,-3.5823827,4,1.0,1.0,0.2054794520547945,1,1125,4.5,1.0,0.0,0.0,0.0
14677,city scrape,40.423825030921485,-3.694253386552756,4,1.0,2.0,0.2910958904109589,2,365,4.0,1.0,0.0,0.0,0.0
14678,city scrape,40.4445815,-3.7012327,8,4.0,4.0,0.6095890410958904,1,365,3.5,1.0,0.0,0.0,0.0
14679,city scrape,40.39282671275579,-3.7386202288085744,5,1.0,5.0,0.5513698630136986,1,365,4.0,0.0,0.0,1.0,0.0
14680,city scrape,40.412804054148594,-3.727186646683169,2,1.0,1.0,0.07534246575342465,1,1125,5.0,0.0,0.0,1.0,0.0
14681,city scrape,40.39569867450227,-3.6986753671389687,4,1.0,2.0,0.1952054794520548,2,365,5.0,1.0,0.0,0.0,0.0
14682,city scrape,40.40981259229114,-3.5527860016708743,2,1.0,1.0,0.14383561643835616,1,365,4.33,0.0,0.0,1.0,0.0
14683,city scrape,40.4284089468957,-3.629712746690725,1,1.0,1.0,0.06164383561643835,1,1125,4.63,0.0,0.0,1.0,0.0
14684,city scrape,40.40916664151027,-3.704004357972508,9,2.0,5.0,0.3698630136986301,2,365,5.0,1.0,0.0,0.0,0.0
14685,city scrape,40.41215333767085,-3.695779521400677,4,1.0,2.0,0.3150684931506849,14,1125,5.0,1.0,0.0,0.0,0.0
14686,city scrape,40.39416749999999,-3.7391165,2,1.0,1.0,0.1643835616438356,1,365,4.0,0.0,0.0,1.0,0.0
14687,city scrape,40.404614385651634,-3.6920812528240328,2,1.0,1.0,0.297945205479452,1,365,5.0,1.0,0.0,0.0,0.0
14688,city scrape,40.424413827331,-3.7147213021081216,4,2.0,2.0,0.48972602739726023,1,365,4.33,1.0,0.0,0.0,0.0
14689,city scrape,40.39505,-3.74187,4,1.0,2.0,0.4383561643835616,1,365,4.33,1.0,0.0,0.0,0.0
14690,city scrape,40.45284590492888,-3.658316202365997,4,1.0,1.0,0.3287671232876712,1,365,3.8,1.0,0.0,0.0,0.0
14691,city scrape,40.40621,-3.70341,6,2.0,3.0,0.3424657534246575,2,365,5.0,1.0,0.0,0.0,0.0
14692,city scrape,40.40746786722404,-3.737305126045797,6,2.0,3.0,0.4280821917808219,1,365,5.0,1.0,0.0,0.0,0.0
14693,city scrape,40.43653603440256,-3.674390330998503,2,1.0,1.0,0.07534246575342465,1,1125,5.0,0.0,0.0,1.0,0.0
14694,city scrape,40.434625246798255,-3.7041774000107,3,2.0,2.0,0.34931506849315064,28,365,5.0,1.0,0.0,0.0,0.0
14695,city scrape,40.43535030038783,-3.704312326555265,3,2.0,2.0,0.34931506849315064,28,365,5.0,1.0,0.0,0.0,0.0
14696,city scrape,40.43201763635631,-3.712745981693414,2,1.0,1.0,0.1643835616438356,1,365,4.0,1.0,0.0,0.0,0.0
14697,city scrape,40.4093193,-3.7106506,4,1.0,1.0,0.46232876712328763,2,1125,5.0,1.0,0.0,0.0,0.0
14698,city scrape,40.406176479541045,-3.697192439328107,5,2.0,4.0,0.3698630136986301,1,365,5.0,1.0,0.0,0.0,0.0
14699,city scrape,40.45569,-3.70707,4,1.0,2.0,0.20205479452054792,2,365,3.5,1.0,0.0,0.0,0.0
14700,city scrape,40.4093193,-3.7106506,4,1.0,1.0,0.5273972602739726,2,365,5.0,1.0,0.0,0.0,0.0
14701,city scrape,40.4093193,-3.7106506,6,2.0,4.0,0.5342465753424658,2,365,5.0,1.0,0.0,0.0,0.0
14702,city scrape,40.47602751815312,-3.6379205466160576,6,3.0,3.0,0.3835616438356164,2,365,5.0,1.0,0.0,0.0,0.0
14703,city scrape,40.46338,-3.70093,4,1.0,2.0,0.2602739726027397,2,365,5.0,1.0,0.0,0.0,0.0
14704,city scrape,40.42188,-3.70395,1,1.0,6.0,0.05136986301369863,1,365,5.0,0.0,0.0,0.0,1.0
14705,city scrape,40.39416749999999,-3.7391165,2,1.0,2.0,0.1541095890410959,1,365,4.5,0.0,0.0,1.0,0.0
14706,city scrape,40.39416749999999,-3.7391165,3,1.0,3.0,0.4726027397260274,1,365,3.0,0.0,0.0,1.0,0.0
14707,city scrape,40.4097251,-3.7044956,4,1.0,2.0,0.3458904109589041,1,1125,4.5,1.0,0.0,0.0,0.0
14708,city scrape,40.41114194175538,-3.7035751338684086,3,1.0,3.0,0.5513698630136986,1,365,4.0,0.0,0.0,1.0,0.0
14709,city scrape,40.411190956141226,-3.7035536761962895,5,1.0,4.0,0.5753424657534246,1,365,3.75,0.0,0.0,1.0,0.0
14710,city scrape,40.3830104,-3.7272319,1,1.0,1.0,0.04452054794520548,1,365,5.0,0.0,0.0,0.0,1.0
14711,city scrape,40.41115611605424,-3.6968214089864495,4,2.0,2.0,0.43150684931506844,2,365,4.75,1.0,0.0,0.0,0.0
14712,city scrape,40.4103938,-3.654835599999999,1,1.0,1.0,0.19863013698630136,1,365,5.0,0.0,0.0,1.0,0.0
14713,city scrape,40.4133341,-3.7030957,2,1.0,1.0,0.10273972602739725,2,7,3.5,0.0,0.0,1.0,0.0
14714,city scrape,40.34103930724165,-3.676388897001743,1,1.0,1.0,0.04452054794520548,2,15,5.0,0.0,0.0,1.0,0.0
14715,city scrape,40.3896,-3.69131,6,2.0,4.0,0.2842465753424657,2,365,4.67,1.0,0.0,0.0,0.0
14716,city scrape,40.41016810918072,-3.7080473298915257,1,1.0,1.0,0.0993150684931507,1,7,5.0,0.0,0.0,1.0,0.0
14717,city scrape,40.38096609999999,-3.7315887,8,4.0,4.0,0.25,2,15,4.5,1.0,0.0,0.0,0.0
14718,city scrape,40.40956740359588,-3.707581840657236,2,1.0,1.0,0.1541095890410959,1,1125,5.0,0.0,0.0,1.0,0.0
14719,city scrape,40.39506189999999,-3.6600068,2,1.0,1.0,0.1643835616438356,1,1125,4.9,1.0,0.0,0.0,0.0
14720,city scrape,40.408757,-3.7095647,2,1.0,1.0,0.2876712328767123,2,28,5.0,1.0,0.0,0.0,0.0
14721,city scrape,40.35399,-3.68076,2,1.0,1.0,0.09246575342465753,1,365,4.8,0.0,0.0,1.0,0.0
14722,city scrape,40.39965432619975,-3.6551300781016383,2,1.0,1.0,0.113013698630137,3,1125,4.0,0.0,0.0,1.0,0.0
14723,city scrape,40.41705,-3.6706,2,1.0,1.0,0.273972602739726,1,365,5.0,0.0,0.0,1.0,0.0
14724,city scrape,40.47359078756792,-3.6540044733950015,5,2.0,2.0,0.22945205479452052,1,10,5.0,1.0,0.0,0.0,0.0
14725,city scrape,40.46561,-3.70016,4,1.0,2.0,0.3698630136986301,3,365,4.5,1.0,0.0,0.0,0.0
14726,city scrape,40.40893183239137,-3.7090060822486928,5,2.0,2.0,0.43493150684931503,3,90,5.0,1.0,0.0,0.0,0.0
14727,city scrape,40.43987756207181,-3.692856654524803,5,2.0,2.0,0.9280821917808219,3,1125,5.0,1.0,0.0,0.0,0.0
14728,city scrape,40.4293,-3.7031,1,1.0,1.0,0.11986301369863012,1,365,4.0,0.0,0.0,1.0,0.0
14729,city scrape,40.410961163153104,-3.723074486518318,1,1.0,1.0,0.03767123287671233,4,365,4.67,0.0,0.0,1.0,0.0
14730,city scrape,40.39189372872012,-3.661281873925436,2,1.0,1.0,0.0547945205479452,1,30,3.67,0.0,0.0,1.0,0.0
14731,city scrape,40.4342045323988,-3.655310273385652,1,1.0,1.0,0.07534246575342465,1,7,5.0,0.0,0.0,1.0,0.0
14732,city scrape,40.42767670003682,-3.703202409308452,3,2.0,2.0,0.3184931506849315,1,365,3.75,1.0,0.0,0.0,0.0
14733,city scrape,40.39676573133154,-3.732548939384375,3,2.0,2.0,0.24315068493150682,3,365,4.25,1.0,0.0,0.0,0.0
14734,previous scrape,40.47131709999631,-3.5817703951247646,6,2.0,4.0,0.3835616438356164,1,36,4.0,1.0,0.0,0.0,0.0
14735,city scrape,40.42197934605857,-3.705144216700205,4,2.0,2.0,0.2534246575342466,2,365,4.0,1.0,0.0,0.0,0.0
14736,city scrape,40.40237475220521,-3.679536626073024,1,1.0,1.0,0.1095890410958904,1,365,5.0,0.0,0.0,1.0,0.0
14737,city scrape,40.42410306612934,-3.712902659921794,5,2.0,4.0,0.5513698630136986,1,1125,4.63,1.0,0.0,0.0,0.0
14738,city scrape,40.38876330528012,-3.705699094433277,2,1.0,1.0,0.08561643835616438,1,365,5.0,0.0,0.0,1.0,0.0
14739,city scrape,40.39293603848163,-3.740011953771193,2,1.0,1.0,0.17465753424657532,1,365,2.0,0.0,0.0,1.0,0.0
14740,city scrape,40.419018037366,-3.698101318776861,4,1.0,1.0,0.3664383561643835,1,365,4.75,1.0,0.0,0.0,0.0
14741,city scrape,40.410541,-3.701603,4,1.0,3.0,0.3458904109589041,2,365,4.75,1.0,0.0,0.0,0.0
14742,city scrape,40.39367,-3.68572,2,1.0,1.0,0.2602739726027397,1,365,5.0,1.0,0.0,0.0,0.0
14743,city scrape,40.449925078053454,-3.674934395353216,4,2.0,2.0,0.5650684931506849,1,1125,3.0,1.0,0.0,0.0,0.0
14744,city scrape,40.39006075783038,-3.6697632223791934,2,1.0,1.0,0.00684931506849315,1,30,3.75,0.0,0.0,1.0,0.0
14745,city scrape,40.42188,-3.70395,2,1.0,4.0,0.13356164383561642,1,365,4.0,0.0,0.0,0.0,1.0
14746,city scrape,40.43106989996522,-3.706970103085041,2,1.0,1.0,0.22945205479452052,2,21,5.0,0.0,0.0,1.0,0.0
14747,city scrape,40.40744697717018,-3.715775774210423,9,3.0,6.0,0.8801369863013698,1,365,5.0,1.0,0.0,0.0,0.0
14748,city scrape,40.42058554777543,-3.716880841268814,4,1.0,3.0,0.2534246575342466,2,1125,5.0,1.0,0.0,0.0,0.0
14749,city scrape,40.41757169053879,-3.710493588452517,3,1.0,1.0,0.48630136986301364,3,365,4.4,1.0,0.0,0.0,0.0
14750,city scrape,40.4139978,-3.6967562,4,2.0,2.0,0.8835616438356164,3,365,5.0,1.0,0.0,0.0,0.0
14751,city scrape,40.41211140973313,-3.703911043703556,2,1.0,1.0,0.1267123287671233,2,365,5.0,0.0,0.0,1.0,0.0
14752,city scrape,40.41047074978826,-3.721608644600072,2,1.0,1.0,0.16095890410958902,2,30,4.75,0.0,0.0,1.0,0.0
14753,previous scrape,40.404072696220325,-3.741062320768833,2,1.0,1.0,0.3150684931506849,1,365,5.0,0.0,0.0,1.0,0.0
14754,city scrape,40.4364073,-3.6396965,4,1.0,2.0,0.40410958904109584,3,365,5.0,1.0,0.0,0.0,0.0
14755,city scrape,40.415044408507015,-3.705387344250208,2,1.0,1.0,0.2602739726027397,2,365,4.4,1.0,0.0,0.0,0.0
14756,city scrape,40.40937322984875,-3.6994587241878425,4,2.0,2.0,0.3972602739726027,1,1125,3.75,1.0,0.0,0.0,0.0
14757,city scrape,40.41542844933041,-3.705410733819008,2,1.0,1.0,0.2842465753424657,1,5,4.83,1.0,0.0,0.0,0.0
14758,city scrape,40.39137006893238,-3.693539947271348,4,1.0,1.0,0.20205479452054792,2,25,2.5,1.0,0.0,0.0,0.0
14759,city scrape,40.42524419562045,-3.6799566504556056,4,1.0,1.0,0.6198630136986301,1,365,5.0,1.0,0.0,0.0,0.0
14760,city scrape,40.45349616867678,-3.705593087690392,2,1.0,2.0,0.1232876712328767,1,1125,5.0,0.0,0.0,1.0,0.0
14761,city scrape,40.4412928,-3.6736856,3,2.0,2.0,0.10616438356164382,10,365,5.0,1.0,0.0,0.0,0.0
14762,city scrape,40.46054272014111,-3.779672772363328,1,1.0,1.0,0.05821917808219178,1,365,5.0,0.0,0.0,1.0,0.0
14763,city scrape,40.41131701560409,-3.703076228400761,2,1.0,2.0,0.25,1,365,5.0,0.0,0.0,1.0,0.0
14764,city scrape,40.41004727465398,-3.696414418711096,4,1.0,2.0,0.3184931506849315,3,365,5.0,1.0,0.0,0.0,0.0
14765,city scrape,40.41747804289887,-3.6746785100898745,2,1.0,1.0,0.3321917808219178,3,21,5.0,0.0,0.0,1.0,0.0
14766,previous scrape,40.46423,-3.63458,1,1.0,1.0,0.07534246575342465,2,90,5.0,0.0,0.0,1.0,0.0
14767,city scrape,40.46464840620731,-3.7055505492829752,2,1.0,1.0,0.10616438356164382,2,365,5.0,0.0,0.0,1.0,0.0
14768,city scrape,40.41685,-3.70865,2,1.0,1.0,0.1780821917808219,1,1125,5.0,0.0,0.0,1.0,0.0
14769,city scrape,40.40326658079857,-3.702920460477984,4,2.0,2.0,0.3527397260273972,1,1125,5.0,1.0,0.0,0.0,0.0
14770,city scrape,40.41804149066993,-3.696495010753952,2,1.0,1.0,0.3150684931506849,2,365,5.0,1.0,0.0,0.0,0.0
14771,previous scrape,40.431386537671614,-3.655048619979276,3,2.0,2.0,0.1780821917808219,2,365,3.67,1.0,0.0,0.0,0.0
14772,previous scrape,40.44759,-3.70257,2,1.0,1.0,0.05136986301369863,1,28,5.0,0.0,0.0,1.0,0.0
14773,city scrape,40.45439676955558,-3.693811919703747,3,1.0,2.0,0.2636986301369863,2,1125,4.0,1.0,0.0,0.0,0.0
14774,previous scrape,40.41576,-3.67329,2,1.0,2.0,0.03424657534246575,1,15,4.0,0.0,0.0,0.0,1.0
14775,city scrape,40.46684586533179,-3.6970558681094894,4,1.0,1.0,0.1917808219178082,2,365,5.0,1.0,0.0,0.0,0.0
14776,city scrape,40.42059365503591,-3.6841193431574255,5,2.0,3.0,0.3287671232876712,3,365,5.0,1.0,0.0,0.0,0.0
14777,city scrape,40.40992,-3.71074,2,1.0,1.0,0.2910958904109589,2,365,5.0,1.0,0.0,0.0,0.0
14778,city scrape,40.41246574260175,-3.69713343679905,2,1.0,2.0,0.1095890410958904,1,365,4.5,0.0,0.0,1.0,0.0
14779,city scrape,40.43175794504469,-3.655656514128333,2,1.0,1.0,0.11986301369863012,1,1125,5.0,0.0,0.0,1.0,0.0
14780,previous scrape,40.44215697470933,-3.674096307606944,2,1.0,1.0,0.2465753424657534,4,9,5.0,1.0,0.0,0.0,0.0
14781,city scrape,40.41448672325882,-3.7094664163625968,6,2.0,4.0,0.29452054794520544,2,365,5.0,1.0,0.0,0.0,0.0
14782,city scrape,40.40670653945474,-3.712641736494872,1,1.0,1.0,0.0547945205479452,23,365,1.0,0.0,0.0,1.0,0.0
14783,city scrape,40.42201660735056,-3.653727591139546,1,1.0,1.0,0.08561643835616438,1,365,5.0,0.0,0.0,1.0,0.0
14784,city scrape,40.42893,-3.68485,6,3.0,4.0,0.7363013698630136,2,365,5.0,1.0,0.0,0.0,0.0
14785,city scrape,40.423082614800784,-3.697437572752264,3,1.0,2.0,0.1815068493150685,2,365,3.33,1.0,0.0,0.0,0.0
14786,city scrape,40.42294818960287,-3.708693353112034,2,1.0,2.0,0.42123287671232873,3,365,4.0,1.0,0.0,0.0,0.0
14787,city scrape,40.41206,-3.70979,4,2.0,3.0,0.4520547945205479,2,365,4.0,1.0,0.0,0.0,0.0
14788,city scrape,40.41419267211151,-3.6744025964351614,4,1.0,2.0,0.2705479452054794,2,365,4.67,1.0,0.0,0.0,0.0
14789,city scrape,40.4246165,-3.7059725,5,2.0,2.0,0.547945205479452,1,1125,3.5,1.0,0.0,0.0,0.0
14790,city scrape,40.45141009648589,-3.700978617944807,6,2.0,4.0,0.40753424657534243,3,365,5.0,1.0,0.0,0.0,0.0
14791,city scrape,40.40844096409904,-3.7070493310446686,1,1.0,1.0,0.07534246575342465,1,7,5.0,0.0,0.0,1.0,0.0
